CMDLINE python3 Phase1-InitialTrain.py
MEM 737.960938 1595425199.2702
MEM 737.960938 1595425199.3713
MEM 737.960938 1595425199.4720
MEM 737.960938 1595425199.5725
MEM 737.960938 1595425199.6730
MEM 737.960938 1595425199.7733
MEM 737.960938 1595425199.8740
MEM 737.960938 1595425199.9747
MEM 737.960938 1595425200.0756
MEM 737.960938 1595425200.1763
MEM 737.960938 1595425200.2770
MEM 737.960938 1595425200.3775
MEM 737.960938 1595425200.4780
MEM 737.960938 1595425200.5786
MEM 737.960938 1595425200.6792
MEM 737.960938 1595425200.7798
MEM 737.960938 1595425200.8804
MEM 737.960938 1595425200.9811
MEM 737.960938 1595425201.0817
MEM 737.960938 1595425201.1823
MEM 737.960938 1595425201.2829
MEM 737.960938 1595425201.3835
MEM 737.960938 1595425201.4841
MEM 737.960938 1595425201.5848
MEM 737.960938 1595425201.6853
MEM 737.960938 1595425201.7860
MEM 737.960938 1595425201.8866
MEM 737.960938 1595425201.9872
MEM 737.960938 1595425202.0878
MEM 737.960938 1595425202.1884
MEM 737.960938 1595425202.2890
MEM 737.960938 1595425202.3896
MEM 737.960938 1595425202.4902
MEM 737.960938 1595425202.5909
MEM 737.960938 1595425202.6915
MEM 737.960938 1595425202.7924
MEM 737.960938 1595425202.8929
MEM 737.960938 1595425202.9933
MEM 737.960938 1595425203.0940
MEM 737.960938 1595425203.1945
MEM 737.960938 1595425203.2952
MEM 737.960938 1595425203.3957
MEM 737.960938 1595425203.4964
MEM 737.960938 1595425203.5970
MEM 737.960938 1595425203.6976
MEM 737.960938 1595425203.7982
MEM 737.960938 1595425203.8988
MEM 737.960938 1595425204.0028
MEM 737.960938 1595425204.1032
MEM 737.960938 1595425204.2036
MEM 737.960938 1595425204.3042
MEM 737.960938 1595425204.4049
MEM 737.960938 1595425204.5054
MEM 737.960938 1595425204.6061
MEM 737.960938 1595425204.7067
MEM 737.960938 1595425204.8073
MEM 737.960938 1595425204.9079
MEM 737.960938 1595425205.0085
MEM 737.960938 1595425205.1091
MEM 737.960938 1595425205.2097
MEM 737.960938 1595425205.3103
MEM 737.960938 1595425205.4110
MEM 737.960938 1595425205.5116
MEM 737.960938 1595425205.6122
MEM 737.960938 1595425205.7128
MEM 737.960938 1595425205.8134
MEM 737.960938 1595425205.9140
MEM 737.960938 1595425206.0146
MEM 737.960938 1595425206.1152
MEM 737.960938 1595425206.2158
MEM 737.960938 1595425206.3164
MEM 737.960938 1595425206.4171
MEM 737.960938 1595425206.5177
MEM 737.960938 1595425206.6183
MEM 737.960938 1595425206.7189
MEM 737.960938 1595425206.8195
MEM 737.960938 1595425206.9201
MEM 737.960938 1595425207.0208
MEM 737.960938 1595425207.1214
MEM 737.960938 1595425207.2225
MEM 737.960938 1595425207.3231
MEM 737.960938 1595425207.4242
MEM 737.960938 1595425207.5248
MEM 737.960938 1595425207.6259
MEM 737.960938 1595425207.7265
MEM 737.960938 1595425207.8272
MEM 737.960938 1595425207.9279
MEM 739.960938 1595425208.0288
MEM 740.730469 1595425208.1293
MEM 740.730469 1595425208.2298
MEM 740.730469 1595425208.3303
MEM 740.730469 1595425208.4308
MEM 740.714844 1595425208.5319
MEM 740.851562 1595425208.6364
MEM 740.824219 1595425208.7367
MEM 740.824219 1595425208.8373
MEM 740.824219 1595425208.9380
MEM 751.921875 1595425209.0425
MEM 761.839844 1595425209.1709
MEM 772.984375 1595425209.2721
MEM 780.910156 1595425209.3727
MEM 793.285156 1595425209.4733
MEM 798.441406 1595425209.5739
MEM 806.433594 1595425209.6745
MEM 814.683594 1595425209.7751
MEM 825.511719 1595425209.8764
MEM 833.953125 1595425209.9783
MEM 842.328125 1595425210.0828
MEM 851.476562 1595425210.1857
MEM 861.851562 1595425210.2886
MEM 870.996094 1595425210.3896
MEM 884.402344 1595425210.4928
MEM 903.929688 1595425210.5956
MEM 916.105469 1595425210.6982
MEM 724.257812 1595425210.7988
MEM 724.250000 1595425210.8995
MEM 297.937500 1595425211.0020
