CMDLINE python3 Phase1-InitialTrain.py
MEM 465.210938 1595425556.0745
MEM 465.210938 1595425556.1751
MEM 465.210938 1595425556.2757
MEM 465.210938 1595425556.3763
MEM 466.242188 1595425556.4791
MEM 466.242188 1595425556.5795
MEM 466.242188 1595425556.6801
MEM 468.304688 1595425556.7807
MEM 468.304688 1595425556.8819
MEM 468.304688 1595425556.9822
MEM 468.304688 1595425557.0825
MEM 468.304688 1595425557.1832
MEM 469.335938 1595425557.2843
MEM 469.335938 1595425557.3849
MEM 469.335938 1595425557.4855
MEM 471.398438 1595425557.5860
MEM 471.398438 1595425557.6863
MEM 471.398438 1595425557.7868
MEM 471.398438 1595425557.8874
MEM 471.398438 1595425557.9881
MEM 472.429688 1595425558.0887
MEM 472.429688 1595425558.1893
MEM 472.429688 1595425558.2899
MEM 474.492188 1595425558.3905
MEM 474.492188 1595425558.4956
MEM 474.492188 1595425558.5961
MEM 474.492188 1595425558.6965
MEM 474.492188 1595425558.7969
MEM 474.492188 1595425558.8980
MEM 475.523438 1595425558.9994
MEM 475.523438 1595425559.1002
MEM 477.585938 1595425559.2008
MEM 477.585938 1595425559.3014
MEM 477.585938 1595425559.4020
MEM 477.585938 1595425559.5024
MEM 477.585938 1595425559.6027
MEM 478.617188 1595425559.7034
MEM 478.617188 1595425559.8040
MEM 480.679688 1595425559.9048
MEM 480.679688 1595425560.0053
MEM 480.679688 1595425560.1059
MEM 480.679688 1595425560.2064
MEM 480.679688 1595425560.3071
MEM 481.710938 1595425560.4077
MEM 481.710938 1595425560.5083
MEM 481.710938 1595425560.6094
MEM 483.515625 1595425560.7100
MEM 483.515625 1595425560.8120
MEM 483.515625 1595425560.9131
MEM 483.515625 1595425561.0138
MEM 484.546875 1595425561.1141
MEM 484.546875 1595425561.2145
MEM 486.093750 1595425561.3178
MEM 486.609375 1595425561.4182
MEM 486.609375 1595425561.5186
MEM 486.609375 1595425561.6189
MEM 486.609375 1595425561.7195
MEM 486.609375 1595425561.8201
MEM 487.640625 1595425561.9208
MEM 487.640625 1595425562.0218
MEM 489.445312 1595425562.1221
MEM 489.445312 1595425562.2226
MEM 489.445312 1595425562.3232
MEM 489.445312 1595425562.4243
MEM 489.445312 1595425562.5249
MEM 489.445312 1595425562.6255
MEM 490.734375 1595425562.7261
MEM 490.734375 1595425562.8266
MEM 492.539062 1595425562.9269
MEM 492.539062 1595425563.0275
MEM 492.539062 1595425563.1281
MEM 492.539062 1595425563.2287
MEM 492.539062 1595425563.3293
MEM 492.539062 1595425563.4304
MEM 493.570312 1595425563.5309
MEM 495.632812 1595425563.6316
MEM 495.632812 1595425563.7320
MEM 495.632812 1595425563.8324
MEM 495.632812 1595425563.9330
MEM 495.632812 1595425564.0341
MEM 495.632812 1595425564.1345
MEM 496.664062 1595425564.2349
MEM 496.664062 1595425564.3354
MEM 498.468750 1595425564.4361
MEM 498.468750 1595425564.5372
MEM 498.468750 1595425564.6378
MEM 498.468750 1595425564.7381
MEM 498.468750 1595425564.8385
MEM 499.757812 1595425564.9391
MEM 499.757812 1595425565.0397
MEM 499.757812 1595425565.1403
MEM 501.820312 1595425565.2410
MEM 501.820312 1595425565.3416
MEM 501.820312 1595425565.4422
MEM 501.820312 1595425565.5428
MEM 502.851562 1595425565.6434
MEM 502.851562 1595425565.7440
MEM 502.851562 1595425565.8445
MEM 504.656250 1595425565.9469
MEM 504.656250 1595425566.0473
MEM 504.656250 1595425566.1479
MEM 504.656250 1595425566.2484
MEM 504.656250 1595425566.3492
MEM 505.687500 1595425566.4498
MEM 505.687500 1595425566.5501
MEM 505.687500 1595425566.6505
MEM 507.750000 1595425566.7511
MEM 507.750000 1595425566.8517
MEM 507.750000 1595425566.9524
MEM 507.750000 1595425567.0529
MEM 508.781250 1595425567.1541
MEM 508.781250 1595425567.2545
MEM 508.781250 1595425567.3548
MEM 510.843750 1595425567.4555
MEM 510.843750 1595425567.5560
MEM 510.843750 1595425567.6572
MEM 510.843750 1595425567.7577
MEM 510.843750 1595425567.8580
MEM 510.843750 1595425567.9585
MEM 511.875000 1595425568.0591
MEM 513.679688 1595425568.1597
MEM 513.679688 1595425568.2604
MEM 513.679688 1595425568.3614
MEM 513.679688 1595425568.4620
MEM 513.679688 1595425568.5623
MEM 513.679688 1595425568.6627
MEM 514.710938 1595425568.7634
MEM 516.773438 1595425568.8640
MEM 516.773438 1595425568.9651
MEM 516.773438 1595425569.0657
MEM 516.773438 1595425569.1661
MEM 516.773438 1595425569.2664
MEM 516.773438 1595425569.3670
MEM 518.062500 1595425569.4676
MEM 518.062500 1595425569.5683
MEM 519.867188 1595425569.6694
MEM 519.867188 1595425569.7700
MEM 519.867188 1595425569.8704
MEM 519.867188 1595425569.9708
MEM 519.867188 1595425570.0713
MEM 521.156250 1595425570.1724
MEM 521.156250 1595425570.2730
MEM 522.960938 1595425570.3736
MEM 522.960938 1595425570.4739
MEM 522.960938 1595425570.5743
MEM 522.960938 1595425570.6750
MEM 522.960938 1595425570.7761
MEM 523.992188 1595425570.8767
MEM 523.992188 1595425570.9774
MEM 526.054688 1595425571.0796
MEM 526.054688 1595425571.1800
MEM 526.054688 1595425571.2806
MEM 526.054688 1595425571.3812
MEM 526.054688 1595425571.4818
MEM 527.085938 1595425571.5825
MEM 527.085938 1595425571.6831
MEM 529.148438 1595425571.7837
MEM 529.148438 1595425571.8843
MEM 529.148438 1595425571.9854
MEM 529.148438 1595425572.0860
MEM 529.148438 1595425572.1863
MEM 530.179688 1595425572.2867
MEM 530.179688 1595425572.3874
MEM 531.984375 1595425572.4880
MEM 531.984375 1595425572.5891
MEM 531.984375 1595425572.6898
MEM 531.984375 1595425572.7902
MEM 531.984375 1595425572.8905
MEM 531.984375 1595425572.9910
MEM 533.273438 1595425573.0917
MEM 533.273438 1595425573.1922
MEM 533.273438 1595425573.2933
MEM 535.078125 1595425573.3940
MEM 535.078125 1595425573.4946
MEM 535.078125 1595425573.5948
MEM 535.078125 1595425573.6954
MEM 535.078125 1595425573.7959
MEM 536.109375 1595425573.8970
MEM 536.109375 1595425573.9976
MEM 544.933594 1595425574.0981
MEM 552.765625 1595425574.1985
MEM 552.894531 1595425574.2990
MEM 552.894531 1595425574.3997
MEM 552.894531 1595425574.5002
MEM 552.894531 1595425574.6008
MEM 552.894531 1595425574.7012
MEM 552.894531 1595425574.8016
MEM 552.894531 1595425574.9022
MEM 552.894531 1595425575.0027
MEM 552.894531 1595425575.1030
MEM 552.894531 1595425575.2035
MEM 552.894531 1595425575.3041
MEM 552.894531 1595425575.4053
MEM 552.894531 1595425575.5057
MEM 552.894531 1595425575.6061
MEM 376.394531 1595425575.7066
MEM 380.191406 1595425575.8072
MEM 385.863281 1595425575.9078
MEM 385.863281 1595425576.0084
MEM 385.863281 1595425576.1090
MEM 385.863281 1595425576.2120
MEM 385.863281 1595425576.3128
MEM 385.863281 1595425576.4133
MEM 387.410156 1595425576.5140
MEM 387.410156 1595425576.6144
MEM 389.472656 1595425576.7151
MEM 389.472656 1595425576.8156
MEM 389.472656 1595425576.9159
MEM 389.472656 1595425577.0165
MEM 389.472656 1595425577.1171
MEM 389.472656 1595425577.2182
MEM 390.503906 1595425577.3188
MEM 390.503906 1595425577.4191
MEM 392.566406 1595425577.5196
MEM 392.566406 1595425577.6202
MEM 392.566406 1595425577.7213
MEM 392.566406 1595425577.8219
MEM 392.566406 1595425577.9223
MEM 393.597656 1595425578.0227
MEM 393.597656 1595425578.1233
MEM 393.597656 1595425578.2239
MEM 395.402344 1595425578.3245
MEM 395.402344 1595425578.4252
MEM 395.402344 1595425578.5261
MEM 395.402344 1595425578.6264
MEM 395.402344 1595425578.7269
MEM 395.402344 1595425578.8275
MEM 396.433594 1595425578.9281
MEM 396.433594 1595425579.0288
MEM 398.496094 1595425579.1299
MEM 398.496094 1595425579.2303
MEM 398.496094 1595425579.3311
MEM 398.496094 1595425579.4317
MEM 398.496094 1595425579.5323
MEM 399.527344 1595425579.6329
MEM 399.527344 1595425579.7335
MEM 399.527344 1595425579.8341
MEM 401.589844 1595425579.9346
MEM 401.589844 1595425580.0349
MEM 401.589844 1595425580.1360
MEM 401.589844 1595425580.2366
MEM 401.589844 1595425580.3372
MEM 402.621094 1595425580.4378
MEM 402.621094 1595425580.5381
MEM 404.683594 1595425580.6385
MEM 404.683594 1595425580.7392
MEM 404.683594 1595425580.8398
MEM 404.683594 1595425580.9404
MEM 404.683594 1595425581.0415
MEM 405.714844 1595425581.1421
MEM 405.714844 1595425581.2424
MEM 407.777344 1595425581.3447
MEM 407.777344 1595425581.4459
MEM 407.777344 1595425581.5465
MEM 407.777344 1595425581.6471
MEM 407.777344 1595425581.7477
MEM 408.808594 1595425581.8483
MEM 408.808594 1595425581.9490
MEM 408.808594 1595425582.0496
MEM 410.871094 1595425582.1502
MEM 410.871094 1595425582.2506
MEM 410.871094 1595425582.3509
MEM 410.871094 1595425582.4515
MEM 411.902344 1595425582.5521
MEM 411.902344 1595425582.6532
MEM 411.902344 1595425582.7538
MEM 413.964844 1595425582.8545
MEM 413.964844 1595425582.9549
MEM 413.964844 1595425583.0552
MEM 413.964844 1595425583.1563
MEM 413.964844 1595425583.2570
MEM 413.964844 1595425583.3575
MEM 414.996094 1595425583.4580
MEM 414.996094 1595425583.5584
MEM 416.800781 1595425583.6589
MEM 416.800781 1595425583.7599
MEM 416.800781 1595425583.8604
MEM 416.800781 1595425583.9607
MEM 416.800781 1595425584.0618
MEM 418.089844 1595425584.1621
MEM 418.089844 1595425584.2625
MEM 419.894531 1595425584.3632
MEM 419.894531 1595425584.4638
MEM 419.894531 1595425584.5644
MEM 419.894531 1595425584.6655
MEM 419.894531 1595425584.7659
MEM 420.925781 1595425584.8663
MEM 420.925781 1595425584.9668
MEM 422.988281 1595425585.0675
MEM 422.988281 1595425585.1681
MEM 422.988281 1595425585.2692
MEM 422.988281 1595425585.3697
MEM 422.988281 1595425585.4704
MEM 424.019531 1595425585.5710
MEM 424.019531 1595425585.6716
MEM 424.019531 1595425585.7722
MEM 426.082031 1595425585.8729
MEM 426.082031 1595425585.9734
MEM 426.082031 1595425586.0740
MEM 426.082031 1595425586.1743
MEM 426.082031 1595425586.2748
MEM 426.082031 1595425586.3754
MEM 427.113281 1595425586.4782
MEM 427.113281 1595425586.5786
MEM 429.175781 1595425586.6792
MEM 429.175781 1595425586.7798
MEM 429.175781 1595425586.8804
MEM 429.175781 1595425586.9810
MEM 429.175781 1595425587.0821
MEM 430.207031 1595425587.1824
MEM 430.207031 1595425587.2829
MEM 432.011719 1595425587.3835
MEM 432.011719 1595425587.4841
MEM 432.011719 1595425587.5852
MEM 432.011719 1595425587.6858
MEM 432.011719 1595425587.7861
MEM 432.011719 1595425587.8866
MEM 433.042969 1595425587.9871
MEM 435.105469 1595425588.0877
MEM 435.105469 1595425588.1884
MEM 435.105469 1595425588.2890
MEM 435.105469 1595425588.3896
MEM 435.105469 1595425588.4902
MEM 435.105469 1595425588.5909
MEM 435.105469 1595425588.6914
MEM 436.136719 1595425588.7921
MEM 436.652344 1595425588.8927
MEM 438.199219 1595425588.9933
MEM 438.199219 1595425589.0939
MEM 438.199219 1595425589.1945
MEM 438.199219 1595425589.2951
MEM 438.199219 1595425589.3957
MEM 439.230469 1595425589.4963
MEM 439.230469 1595425589.5970
MEM 441.035156 1595425589.6980
MEM 441.035156 1595425589.7985
MEM 441.035156 1595425589.8988
MEM 441.035156 1595425589.9994
MEM 441.035156 1595425590.1000
MEM 442.066406 1595425590.2007
MEM 442.066406 1595425590.3012
MEM 444.128906 1595425590.4018
MEM 444.128906 1595425590.5025
MEM 444.128906 1595425590.6030
MEM 444.128906 1595425590.7042
MEM 444.128906 1595425590.8048
MEM 445.160156 1595425590.9054
MEM 445.160156 1595425591.0060
MEM 447.222656 1595425591.1064
MEM 447.222656 1595425591.2068
MEM 447.222656 1595425591.3073
MEM 447.222656 1595425591.4080
MEM 447.222656 1595425591.5085
MEM 448.253906 1595425591.6109
MEM 448.253906 1595425591.7118
MEM 450.316406 1595425591.8124
MEM 450.316406 1595425591.9134
MEM 450.316406 1595425592.0141
MEM 450.316406 1595425592.1144
MEM 450.316406 1595425592.2148
MEM 450.316406 1595425592.3159
MEM 451.347656 1595425592.4165
MEM 451.347656 1595425592.5171
MEM 453.152344 1595425592.6177
MEM 453.152344 1595425592.7180
MEM 453.152344 1595425592.8185
MEM 453.152344 1595425592.9191
MEM 454.183594 1595425593.0202
MEM 454.183594 1595425593.1208
MEM 454.183594 1595425593.2214
MEM 456.246094 1595425593.3220
MEM 456.246094 1595425593.4224
MEM 456.246094 1595425593.5228
MEM 456.246094 1595425593.6234
MEM 456.246094 1595425593.7240
MEM 457.277344 1595425593.8251
MEM 457.277344 1595425593.9257
MEM 457.277344 1595425594.0261
MEM 459.339844 1595425594.1264
MEM 459.339844 1595425594.2270
MEM 459.339844 1595425594.3277
MEM 459.339844 1595425594.4283
MEM 460.371094 1595425594.5289
MEM 460.371094 1595425594.6300
MEM 462.175781 1595425594.7303
MEM 462.175781 1595425594.8307
MEM 462.175781 1595425594.9313
MEM 462.175781 1595425595.0319
MEM 462.175781 1595425595.1326
MEM 462.175781 1595425595.2332
MEM 463.207031 1595425595.3339
MEM 463.207031 1595425595.4349
MEM 463.207031 1595425595.5355
MEM 465.269531 1595425595.6361
MEM 465.269531 1595425595.7368
MEM 465.269531 1595425595.8373
MEM 465.269531 1595425595.9380
MEM 465.269531 1595425596.0383
MEM 466.300781 1595425596.1387
MEM 466.300781 1595425596.2393
MEM 466.300781 1595425596.3404
MEM 468.363281 1595425596.4411
MEM 468.363281 1595425596.5417
MEM 468.363281 1595425596.6421
MEM 468.363281 1595425596.7447
MEM 468.363281 1595425596.8450
MEM 468.363281 1595425596.9456
MEM 469.394531 1595425597.0462
MEM 469.394531 1595425597.1468
MEM 471.199219 1595425597.2474
MEM 471.199219 1595425597.3480
MEM 471.199219 1595425597.4491
MEM 471.199219 1595425597.5497
MEM 472.230469 1595425597.6503
MEM 472.230469 1595425597.7510
MEM 472.230469 1595425597.8516
MEM 474.292969 1595425597.9522
MEM 474.292969 1595425598.0526
MEM 474.292969 1595425598.1529
MEM 474.292969 1595425598.2541
MEM 474.292969 1595425598.3544
MEM 474.292969 1595425598.4548
MEM 475.324219 1595425598.5554
MEM 475.324219 1595425598.6560
MEM 477.386719 1595425598.7571
MEM 477.386719 1595425598.8577
MEM 477.386719 1595425598.9580
MEM 477.386719 1595425599.0584
MEM 477.386719 1595425599.1590
MEM 477.386719 1595425599.2601
MEM 478.417969 1595425599.3607
MEM 478.417969 1595425599.4613
MEM 480.222656 1595425599.5620
MEM 480.222656 1595425599.6624
MEM 480.222656 1595425599.7627
MEM 480.222656 1595425599.8633
MEM 480.222656 1595425599.9639
MEM 480.222656 1595425600.0645
MEM 481.511719 1595425600.1652
MEM 481.511719 1595425600.2658
MEM 483.316406 1595425600.3664
MEM 483.316406 1595425600.4670
MEM 483.316406 1595425600.5676
MEM 483.316406 1595425600.6682
MEM 483.316406 1595425600.7693
MEM 484.347656 1595425600.8700
MEM 484.347656 1595425600.9704
MEM 486.410156 1595425601.0707
MEM 486.410156 1595425601.1713
MEM 486.410156 1595425601.2724
MEM 486.410156 1595425601.3730
MEM 486.410156 1595425601.4736
MEM 487.441406 1595425601.5739
MEM 487.441406 1595425601.6744
MEM 487.441406 1595425601.7750
MEM 489.246094 1595425601.8773
MEM 489.246094 1595425601.9781
MEM 489.246094 1595425602.0787
MEM 489.246094 1595425602.1793
MEM 489.246094 1595425602.2800
MEM 490.535156 1595425602.3811
MEM 490.535156 1595425602.4817
MEM 492.339844 1595425602.5821
MEM 492.339844 1595425602.6825
MEM 492.339844 1595425602.7831
MEM 492.339844 1595425602.8837
MEM 492.339844 1595425602.9843
MEM 492.339844 1595425603.0849
MEM 493.371094 1595425603.1860
MEM 495.433594 1595425603.2863
MEM 495.433594 1595425603.3867
MEM 495.433594 1595425603.4873
MEM 495.433594 1595425603.5879
MEM 495.433594 1595425603.6885
MEM 496.464844 1595425603.7891
MEM 496.464844 1595425603.8897
MEM 498.269531 1595425603.9904
MEM 498.269531 1595425604.0910
MEM 498.269531 1595425604.1916
MEM 498.269531 1595425604.2922
MEM 498.269531 1595425604.3928
MEM 498.269531 1595425604.4939
MEM 499.558594 1595425604.5942
MEM 501.363281 1595425604.6946
MEM 501.363281 1595425604.7953
MEM 501.363281 1595425604.8959
MEM 501.363281 1595425604.9963
MEM 501.363281 1595425605.0971
MEM 502.394531 1595425605.1982
MEM 502.394531 1595425605.2985
MEM 504.457031 1595425605.3989
MEM 504.457031 1595425605.4996
MEM 504.457031 1595425605.6002
MEM 504.457031 1595425605.7008
MEM 504.457031 1595425605.8019
MEM 504.457031 1595425605.9023
MEM 504.457031 1595425606.0027
MEM 505.488281 1595425606.1032
MEM 505.488281 1595425606.2043
MEM 507.550781 1595425606.3050
MEM 507.550781 1595425606.4056
MEM 507.550781 1595425606.5062
MEM 507.550781 1595425606.6064
MEM 508.582031 1595425606.7069
MEM 508.582031 1595425606.8075
MEM 508.582031 1595425606.9081
MEM 510.644531 1595425607.0109
MEM 510.644531 1595425607.1113
MEM 510.644531 1595425607.2119
MEM 510.644531 1595425607.3125
MEM 510.644531 1595425607.4132
MEM 511.675781 1595425607.5137
MEM 511.675781 1595425607.6144
MEM 511.675781 1595425607.7150
MEM 513.480469 1595425607.8156
MEM 513.480469 1595425607.9162
MEM 513.480469 1595425608.0173
MEM 513.480469 1595425608.1179
MEM 513.480469 1595425608.2182
MEM 514.511719 1595425608.3187
MEM 514.511719 1595425608.4193
MEM 516.574219 1595425608.5199
MEM 516.574219 1595425608.6210
MEM 516.574219 1595425608.7216
MEM 516.574219 1595425608.8222
MEM 516.574219 1595425608.9225
MEM 517.863281 1595425609.0229
MEM 517.863281 1595425609.1236
MEM 517.863281 1595425609.2242
MEM 519.667969 1595425609.3253
MEM 519.667969 1595425609.4259
MEM 519.667969 1595425609.5263
MEM 519.667969 1595425609.6267
MEM 519.667969 1595425609.7272
MEM 520.699219 1595425609.8279
MEM 520.699219 1595425609.9285
MEM 522.761719 1595425610.0291
MEM 522.761719 1595425610.1302
MEM 522.761719 1595425610.2306
MEM 522.761719 1595425610.3309
MEM 522.761719 1595425610.4315
MEM 523.792969 1595425610.5321
MEM 523.792969 1595425610.6327
MEM 523.792969 1595425610.7338
MEM 525.855469 1595425610.8341
MEM 525.855469 1595425610.9346
MEM 525.855469 1595425611.0352
MEM 525.855469 1595425611.1358
MEM 525.855469 1595425611.2364
MEM 526.886719 1595425611.3370
MEM 526.886719 1595425611.4381
MEM 528.691406 1595425611.5384
MEM 528.691406 1595425611.6389
MEM 528.691406 1595425611.7395
MEM 528.691406 1595425611.8401
MEM 528.691406 1595425611.9407
MEM 529.722656 1595425612.0418
MEM 529.722656 1595425612.1427
MEM 531.785156 1595425612.2435
MEM 531.785156 1595425612.3441
MEM 531.785156 1595425612.4452
MEM 531.785156 1595425612.5458
MEM 531.785156 1595425612.6461
MEM 531.785156 1595425612.7466
MEM 532.816406 1595425612.8472
MEM 532.816406 1595425612.9478
MEM 534.878906 1595425613.0489
MEM 534.878906 1595425613.1495
MEM 534.878906 1595425613.2501
MEM 534.878906 1595425613.3504
MEM 534.878906 1595425613.4509
MEM 534.878906 1595425613.5515
MEM 535.910156 1595425613.6521
MEM 535.910156 1595425613.7527
MEM 552.625000 1595425613.8538
MEM 552.625000 1595425613.9542
MEM 552.625000 1595425614.0546
MEM 552.625000 1595425614.1552
MEM 552.625000 1595425614.2562
MEM 552.625000 1595425614.3569
MEM 552.625000 1595425614.4575
MEM 552.625000 1595425614.5581
MEM 552.625000 1595425614.6584
MEM 552.625000 1595425614.7588
MEM 552.625000 1595425614.8594
MEM 552.625000 1595425614.9601
MEM 552.625000 1595425615.0612
MEM 552.625000 1595425615.1617
MEM 552.625000 1595425615.2620
MEM 552.625000 1595425615.3625
MEM 380.210938 1595425615.4631
MEM 382.789062 1595425615.5637
MEM 385.882812 1595425615.6644
MEM 385.882812 1595425615.7650
MEM 385.882812 1595425615.8660
MEM 385.882812 1595425615.9664
MEM 385.882812 1595425616.0668
MEM 385.882812 1595425616.1674
MEM 387.429688 1595425616.2680
MEM 389.492188 1595425616.3686
MEM 389.492188 1595425616.4693
MEM 389.492188 1595425616.5699
MEM 389.492188 1595425616.6705
MEM 389.492188 1595425616.7711
MEM 389.492188 1595425616.8717
MEM 390.523438 1595425616.9723
MEM 390.523438 1595425617.0729
MEM 392.585938 1595425617.1740
MEM 392.585938 1595425617.2760
MEM 392.585938 1595425617.3767
MEM 392.585938 1595425617.4773
MEM 392.585938 1595425617.5780
MEM 393.617188 1595425617.6785
MEM 393.617188 1595425617.7792
MEM 393.617188 1595425617.8798
MEM 395.679688 1595425617.9809
MEM 395.679688 1595425618.0815
MEM 395.679688 1595425618.1819
MEM 395.679688 1595425618.2822
MEM 395.679688 1595425618.3829
MEM 396.710938 1595425618.4835
MEM 396.710938 1595425618.5841
MEM 398.773438 1595425618.6851
MEM 398.773438 1595425618.7857
MEM 398.773438 1595425618.8861
MEM 398.773438 1595425618.9865
MEM 398.773438 1595425619.0871
MEM 398.773438 1595425619.1878
MEM 399.804688 1595425619.2884
MEM 399.804688 1595425619.3895
MEM 401.867188 1595425619.4901
MEM 401.867188 1595425619.5904
MEM 401.867188 1595425619.6908
MEM 401.867188 1595425619.7914
MEM 401.867188 1595425619.8920
MEM 402.898438 1595425619.9927
MEM 402.898438 1595425620.0933
MEM 404.703125 1595425620.1939
MEM 404.703125 1595425620.2945
MEM 404.703125 1595425620.3951
MEM 404.703125 1595425620.4958
MEM 404.703125 1595425620.5964
MEM 405.734375 1595425620.6970
MEM 405.734375 1595425620.7980
MEM 405.734375 1595425620.8983
MEM 407.796875 1595425620.9988
MEM 407.796875 1595425621.0994
MEM 407.796875 1595425621.2000
MEM 407.796875 1595425621.3011
MEM 407.796875 1595425621.4017
MEM 408.828125 1595425621.5020
MEM 408.828125 1595425621.6024
MEM 410.890625 1595425621.7031
MEM 410.890625 1595425621.8037
MEM 410.890625 1595425621.9044
MEM 410.890625 1595425622.0049
MEM 410.890625 1595425622.1060
MEM 411.921875 1595425622.2063
MEM 411.921875 1595425622.3067
MEM 413.726562 1595425622.4091
MEM 413.726562 1595425622.5094
MEM 413.726562 1595425622.6101
MEM 413.726562 1595425622.7104
MEM 413.726562 1595425622.8108
MEM 413.726562 1595425622.9114
MEM 414.757812 1595425623.0120
MEM 414.757812 1595425623.1131
MEM 416.820312 1595425623.2137
MEM 416.820312 1595425623.3140
MEM 416.820312 1595425623.4144
MEM 416.820312 1595425623.5151
MEM 416.820312 1595425623.6157
MEM 417.851562 1595425623.7163
MEM 417.851562 1595425623.8170
MEM 419.656250 1595425623.9180
MEM 419.656250 1595425624.0185
MEM 419.656250 1595425624.1188
MEM 419.656250 1595425624.2193
MEM 419.656250 1595425624.3200
MEM 420.945312 1595425624.4210
MEM 420.945312 1595425624.5217
MEM 422.750000 1595425624.6219
MEM 422.750000 1595425624.7224
MEM 422.750000 1595425624.8230
MEM 422.750000 1595425624.9236
MEM 422.750000 1595425625.0243
MEM 423.781250 1595425625.1249
MEM 423.781250 1595425625.2260
MEM 423.781250 1595425625.3263
MEM 425.843750 1595425625.4267
MEM 425.843750 1595425625.5273
MEM 425.843750 1595425625.6279
MEM 425.843750 1595425625.7286
MEM 425.843750 1595425625.8292
MEM 426.875000 1595425625.9298
MEM 426.875000 1595425626.0308
MEM 428.937500 1595425626.1311
MEM 428.937500 1595425626.2316
MEM 428.937500 1595425626.3322
MEM 428.937500 1595425626.4328
MEM 428.937500 1595425626.5340
MEM 429.968750 1595425626.6345
MEM 429.968750 1595425626.7351
MEM 431.773438 1595425626.8356
MEM 431.773438 1595425626.9359
MEM 431.773438 1595425627.0365
MEM 431.773438 1595425627.1371
MEM 431.773438 1595425627.2382
MEM 432.804688 1595425627.3385
MEM 432.804688 1595425627.4390
MEM 434.867188 1595425627.5418
MEM 434.867188 1595425627.6426
MEM 434.867188 1595425627.7432
MEM 434.867188 1595425627.8437
MEM 434.867188 1595425627.9440
MEM 435.898438 1595425628.0446
MEM 435.898438 1595425628.1452
MEM 437.703125 1595425628.2458
MEM 437.703125 1595425628.3464
MEM 437.703125 1595425628.4470
MEM 437.703125 1595425628.5481
MEM 437.703125 1595425628.6487
MEM 438.992188 1595425628.7493
MEM 438.992188 1595425628.8500
MEM 438.992188 1595425628.9506
MEM 440.796875 1595425629.0512
MEM 440.796875 1595425629.1518
MEM 440.796875 1595425629.2524
MEM 440.796875 1595425629.3531
MEM 440.796875 1595425629.4536
MEM 441.828125 1595425629.5539
MEM 441.828125 1595425629.6544
MEM 443.632812 1595425629.7550
MEM 443.632812 1595425629.8556
MEM 443.632812 1595425629.9562
MEM 443.632812 1595425630.0568
MEM 443.632812 1595425630.1575
MEM 443.632812 1595425630.2580
MEM 444.921875 1595425630.3586
MEM 444.921875 1595425630.4593
MEM 446.726562 1595425630.5599
MEM 446.726562 1595425630.6605
MEM 446.726562 1595425630.7611
MEM 446.726562 1595425630.8622
MEM 446.726562 1595425630.9625
MEM 447.757812 1595425631.0630
MEM 447.757812 1595425631.1636
MEM 449.820312 1595425631.2642
MEM 449.820312 1595425631.3653
MEM 449.820312 1595425631.4659
MEM 449.820312 1595425631.5662
MEM 449.820312 1595425631.6666
MEM 449.820312 1595425631.7672
MEM 450.851562 1595425631.8678
MEM 450.851562 1595425631.9690
MEM 452.914062 1595425632.0695
MEM 452.914062 1595425632.1702
MEM 452.914062 1595425632.2706
MEM 452.914062 1595425632.3709
MEM 453.945312 1595425632.4716
MEM 453.945312 1595425632.5721
MEM 453.945312 1595425632.6750
MEM 455.750000 1595425632.7753
MEM 455.750000 1595425632.8759
MEM 455.750000 1595425632.9765
MEM 455.750000 1595425633.0772
MEM 455.750000 1595425633.1778
MEM 457.039062 1595425633.2784
MEM 457.039062 1595425633.3790
MEM 457.039062 1595425633.4801
MEM 458.843750 1595425633.5807
MEM 458.843750 1595425633.6813
MEM 458.843750 1595425633.7820
MEM 458.843750 1595425633.8824
MEM 459.875000 1595425633.9827
MEM 459.875000 1595425634.0833
MEM 459.875000 1595425634.1843
MEM 461.937500 1595425634.2850
MEM 461.937500 1595425634.3856
MEM 461.937500 1595425634.4863
MEM 461.937500 1595425634.5866
MEM 461.937500 1595425634.6870
MEM 462.968750 1595425634.7876
MEM 462.968750 1595425634.8882
MEM 464.773438 1595425634.9893
MEM 464.773438 1595425635.0899
MEM 464.773438 1595425635.1905
MEM 464.773438 1595425635.2911
MEM 464.773438 1595425635.3917
MEM 464.773438 1595425635.4924
MEM 466.062500 1595425635.5929
MEM 466.062500 1595425635.6935
MEM 467.867188 1595425635.7946
MEM 467.867188 1595425635.8953
MEM 467.867188 1595425635.9959
MEM 467.867188 1595425636.0965
MEM 467.867188 1595425636.1971
MEM 468.898438 1595425636.2982
MEM 468.898438 1595425636.3986
MEM 468.898438 1595425636.4990
MEM 470.960938 1595425636.5995
MEM 470.960938 1595425636.7001
MEM 470.960938 1595425636.8008
MEM 470.960938 1595425636.9014
MEM 470.960938 1595425637.0025
MEM 471.992188 1595425637.1031
MEM 471.992188 1595425637.2037
MEM 471.992188 1595425637.3043
MEM 474.054688 1595425637.4049
MEM 474.054688 1595425637.5056
MEM 474.054688 1595425637.6059
MEM 474.054688 1595425637.7063
MEM 474.054688 1595425637.8102
MEM 474.054688 1595425637.9107
MEM 475.085938 1595425638.0111
MEM 475.085938 1595425638.1117
MEM 477.148438 1595425638.2123
MEM 477.148438 1595425638.3134
MEM 477.148438 1595425638.4140
MEM 477.148438 1595425638.5144
MEM 477.148438 1595425638.6147
MEM 477.148438 1595425638.7153
