CMDLINE python3 Phase1-InitialTrain.py
MEM 604.902344 1595424437.9989
MEM 604.902344 1595424438.0995
MEM 604.902344 1595424438.2002
MEM 604.902344 1595424438.3008
MEM 604.902344 1595424438.4014
MEM 604.902344 1595424438.5020
MEM 604.902344 1595424438.6026
MEM 604.902344 1595424438.7032
MEM 604.902344 1595424438.8038
MEM 604.902344 1595424438.9045
MEM 604.902344 1595424439.0050
MEM 604.902344 1595424439.1057
MEM 604.902344 1595424439.2063
MEM 604.902344 1595424439.3069
MEM 604.902344 1595424439.4075
MEM 604.902344 1595424439.5081
MEM 604.902344 1595424439.6087
MEM 604.902344 1595424439.7093
MEM 604.902344 1595424439.8099
MEM 604.902344 1595424439.9112
MEM 604.902344 1595424440.0116
MEM 604.902344 1595424440.1121
MEM 604.902344 1595424440.2125
MEM 604.902344 1595424440.3130
MEM 604.902344 1595424440.4136
MEM 604.902344 1595424440.5142
MEM 604.902344 1595424440.6148
MEM 604.902344 1595424440.7159
MEM 604.902344 1595424440.8164
MEM 612.312500 1595424440.9167
MEM 615.148438 1595424441.0177
MEM 615.148438 1595424441.1181
MEM 615.148438 1595424441.2186
MEM 615.148438 1595424441.3191
MEM 615.148438 1595424441.4197
MEM 615.148438 1595424441.5204
MEM 615.148438 1595424441.6210
MEM 626.617188 1595424441.7215
MEM 626.617188 1595424441.8223
MEM 626.617188 1595424441.9228
MEM 626.617188 1595424442.0234
MEM 626.617188 1595424442.1238
MEM 626.617188 1595424442.2247
MEM 626.617188 1595424442.3257
MEM 626.617188 1595424442.4264
MEM 629.710938 1595424442.5269
MEM 629.710938 1595424442.6274
MEM 635.125000 1595424442.7322
MEM 635.125000 1595424442.8327
MEM 635.125000 1595424442.9333
MEM 635.125000 1595424443.0337
MEM 635.125000 1595424443.1342
MEM 635.125000 1595424443.2347
MEM 638.667969 1595424443.3353
MEM 638.667969 1595424443.4359
MEM 643.566406 1595424443.5365
MEM 643.566406 1595424443.6371
MEM 652.523438 1595424443.7377
MEM 652.523438 1595424443.8383
MEM 652.523438 1595424443.9390
MEM 652.523438 1595424444.0396
MEM 653.812500 1595424444.1402
MEM 653.812500 1595424444.2408
MEM 658.902344 1595424444.3415
MEM 658.902344 1595424444.4421
MEM 661.738281 1595424444.5427
MEM 666.828125 1595424444.6433
MEM 666.828125 1595424444.7438
MEM 666.828125 1595424444.8445
MEM 666.828125 1595424444.9451
MEM 672.691406 1595424445.0457
MEM 672.691406 1595424445.1461
MEM 672.691406 1595424445.2469
MEM 672.691406 1595424445.3475
MEM 672.691406 1595424445.4481
MEM 672.691406 1595424445.5492
MEM 672.691406 1595424445.6497
MEM 672.691406 1595424445.7501
MEM 679.394531 1595424445.8506
MEM 684.484375 1595424445.9512
MEM 684.484375 1595424446.0518
MEM 684.484375 1595424446.1524
MEM 688.867188 1595424446.2530
MEM 688.867188 1595424446.3537
MEM 688.867188 1595424446.4543
MEM 688.867188 1595424446.5549
MEM 691.703125 1595424446.6559
MEM 691.960938 1595424446.8025
MEM 693.960938 1595424446.9031
MEM 702.007812 1595424447.0037
MEM 702.007812 1595424447.1043
MEM 702.007812 1595424447.2049
MEM 700.121094 1595424447.3053
MEM 700.089844 1595424447.4062
MEM 702.089844 1595424447.5068
MEM 700.078125 1595424447.6110
MEM 700.078125 1595424447.7131
MEM 700.078125 1595424447.8156
MEM 700.078125 1595424447.9344
MEM 706.324219 1595424448.0358
MEM 717.468750 1595424448.1478
MEM 729.644531 1595424448.2513
MEM 739.050781 1595424448.3528
MEM 750.195312 1595424448.4584
MEM 762.113281 1595424448.5687
MEM 774.679688 1595424448.6692
MEM 782.929688 1595424448.7723
MEM 799.234375 1595424448.8733
MEM 769.558594 1595424448.9808
MEM 785.792969 1595424449.0824
MEM 802.285156 1595424449.1830
MEM 814.660156 1595424449.2846
MEM 649.386719 1595424449.3851
MEM 649.386719 1595424449.4859
MEM 245.968750 1595424449.5868
