CMDLINE python3 Phase1-InitialTrain.py
MEM 779.531250 1595424849.4928
MEM 779.531250 1595424849.5935
MEM 779.531250 1595424849.6941
MEM 779.531250 1595424849.7947
MEM 779.531250 1595424849.8953
MEM 779.531250 1595424849.9959
MEM 779.531250 1595424850.0965
MEM 779.531250 1595424850.1972
MEM 779.531250 1595424850.2978
MEM 779.531250 1595424850.3983
MEM 779.531250 1595424850.4990
MEM 779.531250 1595424850.5996
MEM 779.531250 1595424850.7002
MEM 779.531250 1595424850.8008
MEM 779.531250 1595424850.9014
MEM 779.531250 1595424851.0021
MEM 779.531250 1595424851.1026
MEM 779.531250 1595424851.2032
MEM 779.531250 1595424851.3039
MEM 779.531250 1595424851.4046
MEM 779.531250 1595424851.5051
MEM 779.531250 1595424851.6057
MEM 779.531250 1595424851.7063
MEM 779.531250 1595424851.8069
MEM 779.531250 1595424851.9074
MEM 779.531250 1595424852.0082
MEM 779.531250 1595424852.1088
MEM 779.531250 1595424852.2094
MEM 779.531250 1595424852.3100
MEM 779.531250 1595424852.4106
MEM 779.531250 1595424852.5112
MEM 779.531250 1595424852.6118
MEM 779.531250 1595424852.7124
MEM 779.531250 1595424852.8131
MEM 779.531250 1595424852.9137
MEM 779.531250 1595424853.0143
MEM 779.531250 1595424853.1149
MEM 779.531250 1595424853.2155
MEM 779.531250 1595424853.3161
MEM 779.531250 1595424853.4168
MEM 779.531250 1595424853.5174
MEM 779.531250 1595424853.6180
MEM 779.531250 1595424853.7186
MEM 779.531250 1595424853.8191
MEM 779.531250 1595424853.9198
MEM 779.531250 1595424854.0204
MEM 779.531250 1595424854.1210
MEM 779.531250 1595424854.2236
MEM 779.531250 1595424854.3242
MEM 779.531250 1595424854.4248
MEM 779.531250 1595424854.5254
MEM 779.531250 1595424854.6262
MEM 779.531250 1595424854.7267
MEM 779.531250 1595424854.8273
MEM 779.531250 1595424854.9279
MEM 779.531250 1595424855.0285
MEM 779.531250 1595424855.1292
MEM 779.531250 1595424855.2297
MEM 779.531250 1595424855.3303
MEM 779.531250 1595424855.4310
MEM 779.531250 1595424855.5315
MEM 779.531250 1595424855.6323
MEM 779.531250 1595424855.7328
MEM 779.531250 1595424855.8334
MEM 779.531250 1595424855.9340
MEM 779.531250 1595424856.0346
MEM 779.531250 1595424856.1352
MEM 779.531250 1595424856.2358
MEM 779.531250 1595424856.3365
MEM 779.531250 1595424856.4371
MEM 779.531250 1595424856.5382
MEM 779.531250 1595424856.6386
MEM 779.531250 1595424856.7391
MEM 779.531250 1595424856.8395
MEM 779.531250 1595424856.9401
MEM 779.531250 1595424857.0408
MEM 779.531250 1595424857.1415
MEM 779.531250 1595424857.2420
MEM 779.531250 1595424857.3426
MEM 779.531250 1595424857.4433
MEM 779.531250 1595424857.5439
MEM 779.531250 1595424857.6446
MEM 779.531250 1595424857.7450
MEM 779.531250 1595424857.8458
MEM 779.531250 1595424857.9544
MEM 796.132812 1595424858.0549
MEM 796.382812 1595424858.1553
MEM 796.628906 1595424858.2560
MEM 796.628906 1595424858.3567
MEM 796.628906 1595424858.4575
MEM 773.136719 1595424858.5610
MEM 771.132812 1595424858.6616
MEM 771.132812 1595424858.7717
MEM 781.261719 1595424858.8794
MEM 797.496094 1595424858.9806
MEM 809.671875 1595424859.0891
MEM 820.562500 1595424859.1924
MEM 829.839844 1595424859.3002
MEM 839.121094 1595424859.4093
MEM 846.339844 1595424859.5136
MEM 858.457031 1595424859.6165
MEM 870.765625 1595424859.7401
MEM 879.656250 1595424859.8449
MEM 887.000000 1595424859.9455
MEM 899.433594 1595424860.0479
MEM 908.582031 1595424860.1508
MEM 921.398438 1595424860.2514
MEM 940.667969 1595424860.3521
MEM 952.843750 1595424860.4582
MEM 762.980469 1595424860.5587
MEM 762.980469 1595424860.6594
MEM 408.304688 1595424860.7600
